id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,awayId,awayTeam,awayPoints,awayLineScores,highlights,attendance,venueId,venue,homePostgameWinProbability,homePregameElo,homePostgameElo,awayConference,awayClassification,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,notes
401693677,2024,1,regular,2024-08-24 04:00:00+00:00,True,True,True,False,124179,Lincoln (CA),Independent DII,ii,7.0,"[0, 0, 0, 7]",108382,College of Idaho,45.0,"[14, 7, 14, 10]",,,,,,,,,,,,,,
401635525,2024,1,regular,2024-08-24 16:00:00+00:00,False,True,True,True,59,Georgia Tech,ACC,fbs,24.0,"[7, 7, 0, 10]",52,Florida State,21.0,"[8, 6, 0, 7]",,,3504.0,Aviva Stadium,0.9913955304658811,1497.0,1513.0,ACC,fbs,0.008604469534118864,1692.0,1676.0,7.822223962,Aer Lingus College Football Classic
401654665,2024,1,regular,2024-08-24 19:30:00+00:00,False,True,False,False,2627,Tarleton State,UAC,fcs,26.0,"[16, 10, 0, 0]",2377,McNeese,23.0,"[7, 0, 3, 13]",,,3827.0,"Memorial Stadium (Stephenville, TX)",0.054366198232126725,,,Southland,fcs,0.9456338017678733,,,5.5640247878,
401643697,2024,1,regular,2024-08-24 20:00:00+00:00,False,True,False,False,167,New Mexico,Mountain West,fbs,31.0,"[10, 14, 7, 0]",147,Montana State,35.0,"[0, 14, 0, 21]",,,3971.0,University Stadium (NM),0.30110066648514766,1234.0,1234.0,Big Sky,fcs,0.6988993335148523,,,4.9273181699,
401654662,2024,1,regular,2024-08-24 23:00:00+00:00,False,True,True,False,2546,Southeast Missouri State,Big South-OVC,fcs,37.0,"[7, 6, 8, 16]",2453,North Alabama,15.0,"[8, 7, 0, 0]",,,3689.0,Cramton Bowl,0.994947815730074,,,UAC,fcs,0.005052184269926041,,,7.1719013459,FCS Kickoff
401636372,2024,1,regular,2024-08-24 23:30:00+00:00,False,True,True,False,2450,Norfolk State,MEAC,fcs,23.0,"[14, 0, 3, 6]",50,Florida A&M,24.0,"[7, 3, 14, 0]",,,4246.0,Center Parc Stadium,0.918362106299498,,,SWAC,fcs,0.081637893700502,,,4.6903128028,Cricket MEAC/SWAC Challenge Kickoff
401643696,2024,1,regular,2024-08-25 00:00:00+00:00,False,True,False,False,2440,Nevada,Mountain West,fbs,24.0,"[7, 10, 7, 0]",2567,SMU,29.0,"[0, 10, 3, 16]",,,3816.0,Mackay Stadium,0.1027094743544201,1222.0,1243.0,ACC,fbs,0.8972905256455799,1690.0,1669.0,7.6714922497,
401643858,2024,1,regular,2024-08-25 03:59:00+00:00,False,True,False,False,62,Hawai'i,Mountain West,fbs,35.0,"[14, 0, 7, 14]",2169,Delaware State,14.0,"[0, 7, 7, 0]",,,7220.0,Clarence T.C. Ching Athletics Complex,0.9564689570884497,1227.0,1227.0,MEAC,fcs,0.0435310429115503,,,5.224356278,
401675545,2024,1,regular,2024-08-29 04:00:00+00:00,True,True,False,True,2834,Sul Ross State,Lone Star,ii,21.0,"[0, 7, 14, 0]",2704,West Texas A&M,42.0,"[0, 21, 7, 14]",,,6123.0,Jackson Field,,,,Lone Star,ii,,,,,
401673041,2024,1,regular,2024-08-29 22:00:00+00:00,False,True,False,False,2413,Morehead State,Pioneer,fcs,17.0,"[0, 10, 0, 7]",2119,Central State (OH),10.0,"[0, 10, 0, 0]",,,3774.0,Jayne Stadium,,,,SIAC,ii,,,,,
401628580,2024,1,regular,2024-08-29 22:00:00+00:00,False,True,False,False,222,Villanova,CAA,fcs,24.0,"[10, 7, 7, 0]",2754,Youngstown State,17.0,"[0, 3, 7, 7]",,,717.0,Villanova Stadium,0.23680753263995083,,,MVFC,fcs,0.7631924673600492,,,4.2684188077,
401674318,2024,1,regular,2024-08-29 22:00:00+00:00,False,True,False,False,128,Northern Michigan,GLIAC,ii,7.0,"[0, 0, 0, 7]",134,Minnesota Duluth,35.0,"[6, 7, 15, 7]",,,3950.0,Superior Dome,,,,Northern Sun,ii,,,,,
401628458,2024,1,regular,2024-08-29 22:00:00+00:00,False,True,False,False,164,Rutgers,Big Ten,fbs,44.0,"[7, 10, 14, 13]",47,Howard,7.0,"[0, 7, 0, 0]",,,6577.0,SHI Stadium,0.9969831120621432,1460.0,1460.0,MEAC,fcs,0.003016887937856816,,,4.6819518771,
401673370,2024,1,regular,2024-08-29 22:00:00+00:00,False,True,False,False,2105,Carson-Newman College,South Atlantic,ii,50.0,"[7, 19, 17, 7]",2890,Reinhardt University,7.0,"[0, 7, 0, 0]",,,3663.0,Burke-Tarr Stadium,,,,,,,,,,
401628582,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2116,UCF,Big 12,fbs,57.0,"[6, 23, 28, 0]",160,New Hampshire,3.0,"[0, 3, 0, 0]",,,3652.0,FBC Mortgage Stadium,0.9984304429832914,1578.0,1578.0,CAA,fcs,0.0015695570167085782,,,3.4992540194,
401674305,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,112335,Wheeling,Mountain East,ii,25.0,"[7, 10, 0, 8]",2385,Mercyhurst,28.0,"[7, 14, 7, 0]",,,6212.0,Bishop Schmitt Field,,,,NEC,fcs,,,,,
401636387,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2433,UL Monroe,Sun Belt,fbs,30.0,"[7, 7, 7, 9]",2296,Jackson State,14.0,"[0, 7, 7, 0]",,,3817.0,Malone Stadium,0.9698949195350997,1156.0,1156.0,SWAC,fcs,0.030105080464900347,,,6.4645770987,
401634299,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,152,NC State,ACC,fbs,38.0,"[7, 7, 3, 21]",2717,Western Carolina,21.0,"[14, 0, 7, 0]",,,3670.0,Carter-Finley Stadium,0.9918432913255499,1606.0,1606.0,Southern,fcs,0.008156708674450064,,,7.4610249317,
401628581,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,154,Wake Forest,ACC,fbs,45.0,"[7, 10, 21, 7]",2448,North Carolina A&T,13.0,"[7, 3, 0, 3]",,,3630.0,Allegacy Federal Credit Union Stadium,0.9025691144714703,1431.0,1431.0,CAA,fcs,0.09743088552852974,,,4.0055730674,
401634152,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2241,Gardner-Webb,Big South-OVC,fcs,20.0,"[3, 10, 7, 0]",2747,Wofford,21.0,"[8, 3, 0, 10]",,,3710.0,Ernest W. Spangler Stadium,0.5721206203546367,,,Southern,fcs,0.42787937964536327,,,7.0427787593,
401675476,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2369,Mars Hill,South Atlantic,ii,16.0,"[0, 7, 3, 6]",2170,Delta State,47.0,"[0, 10, 14, 23]",,,6046.0,Meares Stadium,,,,Gulf South,ii,,,,,
401644730,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2117,Central Michigan,Mid-American,fbs,66.0,"[14, 28, 24, 0]",2115,Central Connecticut,10.0,"[7, 0, 3, 0]",,,3786.0,Kelly/Shorts Stadium,0.990740332770375,1333.0,1333.0,NEC,fcs,0.009259667229625013,,,3.5315915573,
401644729,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,189,Bowling Green,Mid-American,fbs,41.0,"[20, 7, 7, 7]",2230,Fordham,17.0,"[0, 3, 7, 7]",,,3700.0,Doyt L. Perry Stadium,0.9928386384421355,1431.0,1431.0,Patriot,fcs,0.0071613615578645096,,,2.6308489164,
401674174,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,196,Northeastern State,Independent DII,ii,31.0,"[14, 17, 0, 0]",137,Missouri Western,33.0,"[14, 0, 13, 6]",,,6062.0,Gable Field at Doc Wadley Stadium,,,,Mid America,ii,,,,,
401674184,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,138,Northwest Missouri St,Mid America,ii,22.0,"[0, 0, 9, 13]",2364,Minnesota State Mankato,36.0,"[8, 14, 7, 7]",,,5134.0,Bearcat Stadium,,,,Northern Sun,ii,,,,,
401644727,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2084,Buffalo,Mid-American,fbs,30.0,"[13, 3, 7, 7]",322,Lafayette,13.0,"[0, 0, 6, 7]",,,3965.0,UB Stadium,0.9963644776637445,1357.0,1357.0,Patriot,fcs,0.0036355223362555256,,,4.5184667445,
401675822,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,559,University of Mary,Northern Sun,ii,23.0,"[9, 7, 7, 0]",2939,Jamestown College,6.0,"[0, 0, 0, 6]",,,3638.0,MDU Resources Community Bowl,,,,,,,,,,
401676074,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,True,210,Millersville,Pennsylvania State Athletic,ii,7.0,"[0, 7, 0, 0]",2134,Clarion,36.0,"[7, 0, 15, 14]",,,4431.0,Chryst Field at Biemesderfer Stadium,,,,Pennsylvania State Athletic,ii,,,,,
401634143,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2382,Mercer,Southern,fcs,63.0,"[14, 14, 14, 21]",2506,Presbyterian,10.0,"[3, 0, 7, 0]",,,4417.0,Five Star Stadium at the Moye Complex,0.9989699805437935,,,Pioneer,fcs,0.0010300194562065101,,,2.8773607294,
401628592,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2729,William & Mary,CAA,fcs,41.0,"[14, 14, 13, 0]",2678,VMI,7.0,"[0, 7, 0, 0]",,,3998.0,Zable Stadium,0.998934559408119,,,Southern,fcs,0.0010654405918809617,,,2.6764257434,
401628579,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,True,48,Delaware,CAA,fcs,48.0,"[14, 20, 7, 7]",2803,Bryant,17.0,"[3, 7, 0, 7]",,,3695.0,Delaware Stadium,0.9915025125216215,,,CAA,fcs,0.00849748747837853,,,3.0604916608,
401674363,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,True,2205,Edinboro University,Pennsylvania State Athletic,ii,12.0,"[3, 3, 0, 6]",2188,East Stroudsburg University,24.0,"[10, 0, 14, 0]",,,4440.0,Sox Harrison Stadium,,,,Pennsylvania State Athletic,ii,,,,,
401674307,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,132,Bemidji State,Northern Sun,ii,19.0,"[0, 0, 3, 10, 6]",2392,Michigan Tech,13.0,"[7, 0, 3, 3, 0]",,,5874.0,Chet Anderson Stadium,,,,GLIAC,ii,,,,,
401674525,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2844,Wayne State (NE),Northern Sun,ii,49.0,"[7, 7, 21, 14]",2402,Missouri S&T,17.0,"[0, 3, 0, 14]",,,6035.0,"Memorial Stadium (Wayne, NE)",,,,Great Lakes,ii,,,,,
401674295,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2699,West Liberty,Mountain East,ii,21.0,"[0, 7, 7, 7]",2682,Walsh,41.0,"[20, 7, 7, 7]",,,5886.0,West Family Stadium,,,,Great Midwest Athletic,ii,,,,,
401674274,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,2986,Fairmont State,Mountain East,ii,56.0,"[7, 7, 21, 21]",611,Seton Hill,24.0,"[0, 10, 0, 14]",,,5943.0,Duvall-Rosier Field,,,,Pennsylvania State Athletic,ii,,,,,
401674221,2024,1,regular,2024-08-29 23:00:00+00:00,False,True,False,False,568,Minot State,Northern Sun,ii,38.0,"[17, 7, 0, 14]",628,Valley City State,7.0,"[0, 0, 7, 0]",,,6052.0,Herb Parker Stadium,,,,,,,,,,
401644728,2024,1,regular,2024-08-29 23:30:00+00:00,False,True,False,False,2649,Toledo,Mid-American,fbs,49.0,"[21, 7, 14, 7]",2184,Duquesne,10.0,"[7, 3, 0, 0]",,,3739.0,Glass Bowl,0.9854090128176071,1526.0,1526.0,NEC,fcs,0.014590987182392934,,,3.6042805247,
401628320,2024,1,regular,2024-08-29 23:30:00+00:00,False,True,True,False,8,Arkansas,SEC,fbs,70.0,"[28, 21, 7, 14]",2029,Arkansas-Pine Bluff,0.0,"[0, 0, 0, 0]",,,3983.0,War Memorial Stadium (AR),0.9989700310726486,1454.0,1454.0,SWAC,fcs,0.00102996892735141,,,2.5735528941,
401655664,2024,1,regular,2024-08-29 23:30:00+00:00,False,True,False,False,2181,Drake,Pioneer,fcs,0.0,[],2825,Quincy,0.0,[],,,3701.0,Drake Stadium,,,,Great Lakes,ii,,,,,
401640998,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,55,Jacksonville State,Conference USA,fbs,27.0,"[3, 7, 0, 17]",324,Coastal Carolina,55.0,"[17, 14, 10, 14]",,,3662.0,AmFirst Stadium,0.006210418812854204,1538.0,1449.0,Sun Belt,fbs,0.9937895811871458,1448.0,1537.0,2.3532792649,
401634206,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,38,Colorado,Big 12,fbs,31.0,"[14, 3, 7, 7]",2449,North Dakota State,26.0,"[10, 10, 0, 6]",,,3726.0,Folsom Field,0.3704693385585345,1324.0,1324.0,MVFC,fcs,0.6295306614414655,,,6.0376176228,
401628327,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,142,Missouri,SEC,fbs,51.0,"[28, 7, 10, 6]",93,Murray State,0.0,"[0, 0, 0, 0]",,,3838.0,Memorial Stadium,0.9989083251415593,1744.0,1744.0,MVFC,fcs,0.0010916748584407499,,,2.1957671965,
401636606,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,True,False,2305,Kansas,Big 12,fbs,48.0,"[7, 27, 7, 7]",2815,Lindenwood,3.0,"[0, 0, 0, 3]",,,3486.0,Children's Mercy Park,0.9989701373065328,1619.0,1619.0,Big South-OVC,fcs,0.001029862693467165,,,3.001620721,
401675114,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2617,Stephen F. Austin,Southland,fcs,77.0,"[42, 28, 0, 7]",123086,North American University,0.0,"[0, 0, 0, 0]",,,3756.0,Homer Bryce Stadium,,,,,,,,,1.8434041735,
401654562,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,233,South Dakota,MVFC,fcs,45.0,"[10, 21, 7, 7]",425,Northern State,3.0,"[3, 0, 0, 0]",,,1905.0,DakotaDome,0.9980638710597333,,,Northern Sun,ii,0.0019361289402667348,,,2.4587291553,
401628448,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,135,Minnesota,Big Ten,fbs,17.0,"[0, 14, 0, 3]",153,North Carolina,19.0,"[0, 7, 6, 6]",,,3953.0,Huntington Bank Stadium,0.8741646700190268,1492.0,1492.0,ACC,fbs,0.12583532998097324,1546.0,1546.0,8.3966898321,
401674150,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,True,2214,Emporia State University,Mid America,ii,30.0,"[0, 6, 10, 14]",2687,Washburn,14.0,"[0, 0, 7, 7]",,,5942.0,Francis G. Welch Stadium,,,,Mid America,ii,,,,,
401645318,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,202,Tulsa,American Athletic,fbs,62.0,"[14, 27, 7, 14]",2466,Northwestern State,28.0,"[14, 0, 0, 14]",,,3674.0,Chapman Stadium,0.9988522601651243,1248.0,1248.0,Southland,fcs,0.001147739834875705,,,4.1619627667,
401673279,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2658,Texas A&M-Kingsville,Lone Star,ii,13.0,"[7, 3, 3, 0]",11,Colorado Mesa,16.0,"[8, 0, 0, 8]",,,6076.0,Javelina Stadium,,,,Rocky Mountain,ii,,,,,
401673282,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2123,Chadron St,Rocky Mountain,ii,6.0,"[0, 6, 0, 0]",2438,Nebraska-Kearney,18.0,"[7, 11, 0, 0]",,,5880.0,Elliott Field at Don Beebe Stadium,,,,Mid America,ii,,,,,
401674159,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2231,Fort Hays State,Mid America,ii,21.0,"[14, 0, 0, 7]",2025,Angelo State,7.0,"[0, 7, 0, 0]",,,5890.0,Lewis Field Stadium,,,,Lone Star,ii,,,,,
401645317,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2655,Tulane,American Athletic,fbs,52.0,"[7, 14, 14, 17]",2545,SE Louisiana,0.0,"[0, 0, 0, 0]",,,4729.0,Yulman Stadium,0.9989668126898874,1565.0,1565.0,Southland,fcs,0.0010331873101125932,,,3.9545561472,
401673257,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2424,New Mexico Highlands,Rocky Mountain,ii,37.0,"[7, 9, 14, 7]",2201,Eastern New Mexico,63.0,"[21, 7, 14, 21]",,,6059.0,Sanchez Family Stadium,,,,Lone Star,ii,,,,,
401675538,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2395,Midwestern State,Lone Star,ii,18.0,"[2, 3, 6, 7]",2403,Missouri Southern State,11.0,"[3, 0, 0, 8]",,,6049.0,"Memorial Stadium (Wichita Falls, TX)",,,,Mid America,ii,,,,,
401655860,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,2900,St. Thomas (MN),Pioneer,fcs,13.0,"[7, 0, 6, 0]",2894,Sioux Falls,34.0,"[8, 3, 9, 14]",,,5116.0,O'Shaughnessy Stadium,0.0012056173925438967,,,Northern Sun,ii,0.9987943826074561,,,4.8571363888,
401673254,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,True,613,South Dakota Mines,Rocky Mountain,ii,6.0,"[0, 3, 3, 0]",2570,CSU Pueblo,35.0,"[7, 7, 14, 7]",,,3860.0,O'Harra Stadium,,,,Rocky Mountain,ii,,,,,
401645316,2024,1,regular,2024-08-30 00:00:00+00:00,False,True,False,False,5,UAB,American Athletic,fbs,41.0,"[14, 14, 3, 10]",2016,Alcorn State,3.0,"[3, 0, 0, 0]",,,7221.0,Protective Stadium,0.998633095814721,1363.0,1363.0,SWAC,fcs,0.001366904185278961,,,3.2583396559,
401628583,2024,1,regular,2024-08-30 01:00:00+00:00,False,True,False,False,331,Eastern Washington,Big Sky,fcs,42.0,"[14, 14, 7, 7]",2405,Monmouth,27.0,"[7, 7, 0, 13]",,,3906.0,Roos Field,0.9986200424510411,,,CAA,fcs,0.001379957548958921,,,3.9223201444,
401654845,2024,1,regular,2024-08-30 01:00:00+00:00,False,True,False,False,356,Illinois,Big Ten,fbs,45.0,"[14, 17, 7, 7]",2197,Eastern Illinois,0.0,"[0, 0, 0, 0]",,,3832.0,"Memorial Stadium (Champaign, IL)",0.998775795771694,1502.0,1502.0,Big South-OVC,fcs,0.0012242042283060472,,,2.616514081,
401636607,2024,1,regular,2024-08-30 01:00:00+00:00,False,True,False,False,254,Utah,Big 12,fbs,49.0,"[7, 28, 7, 7]",253,Southern Utah,0.0,"[0, 0, 0, 0]",,,587.0,Rice-Eccles Stadium,0.9989529148338463,1622.0,1622.0,UAC,fcs,0.001047085166153705,,,2.4892539854,
401643698,2024,1,regular,2024-08-30 02:00:00+00:00,False,True,False,False,23,San José State,Mountain West,fbs,42.0,"[7, 7, 7, 21]",16,Sacramento State,24.0,"[14, 3, 7, 0]",,,3935.0,CEFCU Stadium,0.9887113561234411,1544.0,1544.0,Big Sky,fcs,0.011288643876558924,,,8.7463456016,
401645319,2024,1,regular,2024-08-30 22:00:00+00:00,False,True,False,False,349,Army,American Athletic,fbs,42.0,"[7, 14, 7, 14]",2329,Lehigh,7.0,"[7, 0, 0, 0]",,,3841.0,Michie Stadium,0.9979306489300219,1425.0,1425.0,Patriot,fcs,0.002069351069978076,,,3.1009780986,
401656600,2024,1,regular,2024-08-30 23:00:00+00:00,False,True,False,False,311,Maine,CAA,fcs,17.0,"[0, 10, 0, 7]",2142,Colgate,14.0,"[0, 7, 0, 7]",,,3607.0,Alfond Stadium,0.9249528354518197,,,Patriot,fcs,0.07504716454818028,,,6.2211452136,
401628328,2024,1,regular,2024-08-30 23:00:00+00:00,False,True,False,False,201,Oklahoma,SEC,fbs,51.0,"[17, 17, 3, 14]",218,Temple,3.0,"[0, 0, 3, 0]",,,3835.0,"Memorial Stadium (Norman, OK)",0.9967305253633713,1786.0,1849.0,American Athletic,fbs,0.003269474636628744,1178.0,1115.0,2.6725263142,
401628453,2024,1,regular,2024-08-30 23:00:00+00:00,False,True,False,False,127,Michigan State,Big Ten,fbs,16.0,"[2, 14, 0, 0]",2226,Florida Atlantic,10.0,"[0, 3, 7, 0]",,,3936.0,Spartan Stadium,0.8569259339139759,1392.0,1401.0,American Athletic,fbs,0.14307406608602413,1422.0,1413.0,6.7849495035,
401628584,2024,1,regular,2024-08-30 23:30:00+00:00,False,True,False,False,150,Duke,ACC,fbs,26.0,"[3, 7, 9, 7]",2210,Elon,3.0,"[0, 0, 0, 3]",,,3982.0,Wallace Wade Stadium,0.9964878761250934,1602.0,1602.0,CAA,fcs,0.0035121238749066253,,,4.3623822452,
401628461,2024,1,regular,2024-08-31 01:00:00+00:00,False,True,False,False,275,Wisconsin,Big Ten,fbs,28.0,"[0, 10, 3, 15]",2711,Western Michigan,14.0,"[0, 7, 0, 7]",,,347.0,Camp Randall Stadium,0.5495450669632155,1587.0,1593.0,Mid-American,fbs,0.4504549330367845,1315.0,1309.0,7.098240234,
401634300,2024,1,regular,2024-08-31 02:30:00+00:00,False,True,False,False,24,Stanford,ACC,fbs,27.0,"[7, 10, 0, 10]",2628,TCU,34.0,"[7, 3, 10, 14]",,,3940.0,Stanford Stadium,0.10769287584413943,1286.0,1295.0,Big 12,fbs,0.8923071241558606,1587.0,1578.0,9.2635770293,
401643703,2024,1,regular,2024-08-31 04:00:00+00:00,True,True,False,False,328,Utah State,Mountain West,fbs,36.0,"[7, 3, 10, 16]",2523,Robert Morris,14.0,"[0, 14, 0, 0]",,,3905.0,Maverik Stadium,0.9971715241134939,1346.0,1346.0,NEC,fcs,0.0028284758865061432,,,6.7617772711,
401654646,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,2168,Dayton,Pioneer,fcs,18.0,"[9, 0, 9, 0]",2598,St. Francis (PA),10.0,"[0, 3, 7, 0]",,,3988.0,Welcome Stadium,0.8070310954135067,,,NEC,fcs,0.1929689045864933,,,5.260184154,
401654657,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,2681,Wagner,NEC,fcs,46.0,"[19, 13, 14, 0]",2355,Virginia University Of Lynchburg,7.0,"[0, 7, 0, 0]",,,3979.0,Wagner College Stadium,0.9989348373775856,,,,,0.0010651626224144062,,,2.9149187813,
401634169,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,2509,Purdue,Big Ten,fbs,49.0,"[7, 14, 14, 14]",282,Indiana State,0.0,"[0, 0, 0, 0]",,,3907.0,Ross-Ade Stadium,0.9989614643903625,1492.0,1492.0,MVFC,fcs,0.0010385356096375142,,,3.120175037,
401634305,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,221,Pittsburgh,ACC,fbs,55.0,"[14, 14, 14, 13]",2309,Kent State,24.0,"[7, 7, 10, 0]",,,3752.0,Acrisure Stadium,0.9944918416705909,1436.0,1486.0,Mid-American,fbs,0.005508158329409096,1158.0,1108.0,4.2275134344,
401628323,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,True,False,61,Georgia,SEC,fbs,34.0,"[0, 6, 14, 14]",228,Clemson,3.0,"[0, 0, 3, 0]",,,5348.0,Mercedes-Benz Stadium,0.996798246718009,2015.0,2066.0,ACC,fbs,0.0032017532819910155,1676.0,1625.0,3.9981808014,Aflac Kickoff
401632062,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,97,Louisville,ACC,fbs,62.0,"[10, 28, 21, 3]",2046,Austin Peay,0.0,"[0, 0, 0, 0]",,,3873.0,L&N Federal Credit Union Stadium,0.9989252517275378,1625.0,1625.0,UAC,fcs,0.0010747482724622337,,,2.3632203342,
401628457,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,277,West Virginia,Big 12,fbs,12.0,"[0, 6, 0, 6]",213,Penn State,34.0,"[0, 20, 7, 7]",,,3842.0,Milan Puskar Stadium,0.0009582824377984128,1574.0,1546.0,Big Ten,fbs,0.9990417175622016,1833.0,1861.0,3.2059023853,
401628333,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,238,Vanderbilt,SEC,fbs,34.0,"[3, 14, 3, 7, 7]",259,Virginia Tech,27.0,"[0, 3, 10, 14, 0]",,,3973.0,FirstBank Stadium,0.9759708097958583,1284.0,1313.0,ACC,fbs,0.024029190204141737,1604.0,1575.0,7.7799416184,
401628451,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,120,Maryland,Big Ten,fbs,50.0,"[14, 9, 13, 14]",41,UConn,7.0,"[0, 0, 7, 0]",,,3665.0,SECU Stadium,0.9988002754401627,1630.0,1703.0,FBS Independents,fbs,0.0011997245598373008,1230.0,1157.0,3.0293093219,
401628450,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,2294,Iowa,Big Ten,fbs,40.0,"[3, 3, 13, 21]",2287,Illinois State,0.0,"[0, 0, 0, 0]",,,3793.0,Kinnick Stadium,0.9981064825554675,1550.0,1550.0,MVFC,fcs,0.0018935174445324776,,,4.289131329,
401645322,2024,1,regular,2024-08-31 16:00:00+00:00,False,True,False,False,2426,Navy,American Athletic,fbs,49.0,"[6, 22, 7, 14]",2083,Bucknell,21.0,"[7, 0, 7, 7]",,,3852.0,Navy-Marine Corps Memorial Stadium,0.9984703617023533,1368.0,1368.0,Patriot,fcs,0.0015296382976467404,,,3.4538485468,
401654641,2024,1,regular,2024-08-31 16:30:00+00:00,False,True,False,False,46,Georgetown,Patriot,fcs,46.0,"[12, 10, 21, 3]",2166,Davidson,24.0,"[3, 14, 0, 7]",,,3847.0,Cooper Field,0.9983093472263984,,,Pioneer,fcs,0.0016906527736015864,,,4.58337086,
401628330,2024,1,regular,2024-08-31 16:45:00+00:00,False,True,False,False,2633,Tennessee,SEC,fbs,69.0,"[24, 21, 10, 14]",236,Chattanooga,3.0,"[0, 0, 3, 0]",,,3853.0,Neyland Stadium,0.9989676752583595,1751.0,1751.0,Southern,fcs,0.0010323247416405001,,,2.0752113158,
401673381,2024,1,regular,2024-08-31 17:00:00+00:00,False,True,False,False,2213,Emory & Henry College,South Atlantic,ii,38.0,"[17, 0, 14, 7]",2249,Glenville State,7.0,"[0, 0, 7, 0]",,,5840.0,Fred Selfe Stadium at Nicewonder Field,,,,Mountain East,ii,,,,,
401655657,2024,1,regular,2024-08-31 17:00:00+00:00,False,True,False,False,2086,Butler,Pioneer,fcs,40.0,"[6, 13, 14, 7]",389,Upper Iowa University,7.0,"[0, 7, 0, 0]",,,3664.0,Butler Bowl,0.9981541335142878,,,Great Lakes,ii,0.0018458664857121665,,,4.4578356316,
401674303,2024,1,regular,2024-08-31 17:00:00+00:00,False,True,True,False,126086,Post University,Northeast 10,ii,41.0,"[7, 21, 6, 7]",455,West Virginia Wesleyan,24.0,"[14, 7, 3, 0]",,,7422.0,Municipal Stadium,,,,Mountain East,ii,,,,,
401676691,2024,1,regular,2024-08-31 17:00:00+00:00,False,True,False,True,2551,Shaw,CIAA,ii,17.0,"[7, 3, 7, 0]",2207,Elizabeth City State,13.0,"[0, 0, 7, 6]",,,6068.0,George Williams Athletic Complex,,,,CIAA,ii,,,,,
401675586,2024,1,regular,2024-08-31 17:00:00+00:00,False,True,False,True,2232,Fort Valley State,SIAC,ii,42.0,"[14, 7, 7, 14]",2805,Clark Atlanta,45.0,"[13, 13, 6, 13]",,,5945.0,Wildcat Stadium (GA),,,,SIAC,ii,,,,,
