id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,highlights,attendance,homePostgameWinProbability,homePregameElo,homePostgameElo,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,notes
401234565,2020,2,regular,2020-09-12 16:00:00+00:00,False,True,False,True,3787,Kenan Stadium,153,North Carolina,ACC,fbs,31,"[7, 0, 3, 21]",183,Syracuse,ACC,fbs,6,"[0, 3, 3, 0]",https://www.youtube.com/watch?v=BntiqPvE4_4,0.0,0.998956190979728,1615.0,1663.0,0.001043809020272013,1481.0,1433.0,3.2978536983,
401240113,2020,2,regular,2020-09-12 17:30:00+00:00,False,True,False,False,3841,Michie Stadium,349,Army,FBS Independents,fbs,37,"[14, 3, 13, 7]",2433,UL Monroe,Sun Belt,fbs,7,"[0, 7, 0, 0]",https://www.youtube.com/watch?v=Ubc6tx8FZlI,5362.0,0.9985456569905015,1610.0,1654.0,0.0014543430094985377,1305.0,1261.0,1.7599924498,
401234574,2020,2,regular,2020-09-12 18:30:00+00:00,False,True,False,True,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,27,"[0, 10, 7, 10]",150,Duke,ACC,fbs,13,"[3, 3, 7, 0]",https://www.youtube.com/watch?v=ZnAea5t2Jpo,10097.0,0.9504250683490985,1833.0,1828.0,0.049574931650901544,1411.0,1416.0,3.637262785,
401207113,2020,2,regular,2020-09-12 19:30:00+00:00,False,True,False,False,3644,Bobcat Stadium (TX),326,Texas State,Sun Belt,fbs,48,"[7, 0, 14, 20, 7, 0]",2636,UTSA,Conference USA,fbs,51,"[7, 17, 7, 10, 7, 3]",https://www.youtube.com/watch?v=7GU7CHm_VJw,7500.0,0.08448116747259829,1206.0,1202.0,0.9155188325274017,1222.0,1226.0,8.0968410558,
401234563,2020,2,regular,2020-09-12 20:00:00+00:00,False,True,False,True,3697,Doak Campbell Stadium,52,Florida State,ACC,fbs,13,"[10, 0, 3, 0]",59,Georgia Tech,ACC,fbs,16,"[0, 0, 7, 9]",https://www.youtube.com/watch?v=9nMuP7T_Dy4,17538.0,0.04480890786268917,1496.0,1482.0,0.9551910921373108,1341.0,1355.0,5.8038345134,
401240233,2020,2,regular,2020-09-12 20:00:00+00:00,False,True,False,False,3752,Acrisure Stadium,221,Pittsburgh,ACC,fbs,55,"[21, 21, 0, 13]",2046,Austin Peay,OVC,fcs,0,"[0, 0, 0, 0]",https://www.youtube.com/watch?v=mXSZxFDpU7s,0.0,0.9989693192188656,,,0.001030680781134441,,,1.1571226423,
401215298,2020,2,regular,2020-09-12 20:14:00+00:00,False,True,False,False,3608,Allen E. Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,27,"[3, 3, 7, 14]",2097,Campbell,Big South,fcs,26,"[13, 0, 7, 6]",https://www.youtube.com/watch?v=b3dRqtBzX8g,5789.0,0.6910924092647663,,,0.30890759073523366,,,6.9344930237,
401240039,2020,2,regular,2020-09-12 23:00:00+00:00,False,True,False,False,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,27,"[7, 13, 0, 7]",2643,The Citadel,Southern,fcs,6,"[3, 3, 0, 0]",https://www.youtube.com/watch?v=qd6lIPmXxd0,0.0,0.33714920154142325,,,0.6628507984585768,,,2.9737388347,
401236054,2020,2,regular,2020-09-12 23:00:00+00:00,False,True,False,False,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,Big 12,fbs,48,"[31, 10, 0, 7]",2623,Missouri State,MVFC,fcs,0,"[0, 0, 0, 0]",https://www.youtube.com/watch?v=4KdlbOdwXss,22700.0,0.9989713216300566,,,0.0010286783699433588,,,1.0134807925,
401239973,2020,2,regular,2020-09-12 23:30:00+00:00,False,True,False,False,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,24,"[0, 14, 10, 0]",2655,Tulane,American Athletic,fbs,27,"[0, 6, 7, 14]",https://www.youtube.com/watch?v=UvWJEWeeKpY,6000.0,0.6304398648486921,1272.0,1282.0,0.3695601351513079,1531.0,1521.0,8.4177973424,
401234562,2020,2,regular,2020-09-12 23:30:00+00:00,False,True,False,True,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,ACC,fbs,13,"[0, 0, 3, 10]",228,Clemson,ACC,fbs,37,"[14, 13, 10, 0]",https://www.youtube.com/watch?v=CGH54tBpV8U,68.0,0.0006830019631616109,1510.0,1506.0,0.9993169980368384,2062.0,2066.0,0.2919910883,
401234564,2020,2,regular,2020-09-13 00:00:00+00:00,False,True,False,False,3873,L&N Federal Credit Union Stadium,97,Louisville,ACC,fbs,35,"[7, 21, 7, 0]",98,Western Kentucky,Conference USA,fbs,21,"[7, 0, 7, 7]",https://www.youtube.com/watch?v=F7iVWQf7nHA,11179.0,0.9976235561509056,1437.0,1472.0,0.0023764438490944118,1515.0,1480.0,2.872543934,
401236039,2020,2,regular,2020-09-13 00:00:00+00:00,False,True,False,False,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,35,"[14, 7, 7, 7]",2277,Houston Christian,Southland,fcs,33,"[3, 7, 10, 13]",https://www.youtube.com/watch?v=HSFruLzEXFE,11157.0,0.9461823888211375,,,0.05381761117886252,,,2.1597584691,
401236222,2020,2,regular,2020-09-13 00:00:00+00:00,False,True,False,False,3910,DKR-Texas Memorial Stadium,251,Texas,Big 12,fbs,59,"[21, 24, 7, 7]",2638,UTEP,Conference USA,fbs,3,"[0, 3, 0, 0]",https://www.youtube.com/watch?v=AeTry4rSNtc,15337.0,0.9989579054533634,1744.0,1833.0,0.0010420945466366183,1145.0,1056.0,1.0180516733,
401236658,2020,2,regular,2020-09-13 02:00:00+00:00,False,True,False,False,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,23,"[0, 3, 14, 6]",324,Coastal Carolina,Sun Belt,fbs,38,"[14, 14, 0, 10]",https://www.youtube.com/watch?v=O8AI01dJz_o,0.0,0.10460907525447793,1315.0,1280.0,0.8953909247455221,1316.0,1351.0,3.3118189868,
401240126,2020,3,regular,2020-09-18 23:30:00+00:00,False,True,False,False,3654,Brooks Stadium (SC),324,Coastal Carolina,Sun Belt,fbs,43,"[14, 7, 7, 15]",2097,Campbell,Big South,fcs,21,"[0, 9, 0, 12]",https://www.youtube.com/watch?v=4KY782Y_qdI,5000.0,0.9989308835370241,,,0.0010691164629759164,,,1.5471460721,
401234567,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,True,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,6,"[6, 0, 0, 0]",103,Boston College,ACC,fbs,26,"[7, 0, 16, 3]",https://www.youtube.com/watch?v=HCIhHlAFAZo,0.0,0.005380652211041641,1416.0,1371.0,0.9946193477889583,1465.0,1510.0,4.6771712511,
401212541,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,False,3854,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,55,"[14, 14, 14, 13]",2046,Austin Peay,OVC,fcs,20,"[3, 0, 3, 14]",https://www.youtube.com/watch?v=2wgK8vIQAX0,0.0,0.9988253566451529,,,0.0011746433548470714,,,1.1096572091,
401212522,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,True,4729,Yulman Stadium,2655,Tulane,American Athletic,fbs,24,"[10, 14, 0, 0]",2426,Navy,American Athletic,fbs,27,"[0, 0, 16, 8]",https://www.youtube.com/watch?v=LVI5o_-jevU,,0.07234744710437926,1521.0,1511.0,0.9276525528956208,1438.0,1448.0,4.6042706648,
401234571,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,True,3752,Acrisure Stadium,221,Pittsburgh,ACC,fbs,21,"[7, 7, 7, 0]",183,Syracuse,ACC,fbs,10,"[3, 7, 0, 0]",https://www.youtube.com/watch?v=8GPQR_kvbsM,0.0,0.9854181706469385,1503.0,1518.0,0.014581829353061515,1433.0,1418.0,3.715638939,
401236041,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,False,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,16,"[3, 0, 0, 13]",202,Tulsa,American Athletic,fbs,7,"[0, 7, 0, 0]",https://www.youtube.com/watch?v=Q7ogziRlGFY,14668.0,0.5953293217331477,1596.0,1599.0,0.4046706782668523,1413.0,1410.0,6.4507386828,
401215301,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,True,4246,Center Parc Stadium,2247,Georgia State,Sun Belt,fbs,31,"[7, 7, 7, 7, 3]",309,Louisiana,Sun Belt,fbs,34,"[0, 7, 14, 7, 6]",https://www.youtube.com/watch?v=OCBawXf_fu8,4126.0,0.3222465789124114,1305.0,1322.0,0.6777534210875886,1693.0,1676.0,10.516580686,
401207124,2020,3,regular,2020-09-19 16:00:00+00:00,False,True,False,False,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,24,"[0, 10, 7, 7]",2335,Liberty,FBS Independents,fbs,30,"[10, 7, 7, 6]",https://www.youtube.com/watch?v=MyVKtxdkIOI,4276.0,0.3407499434847815,1480.0,1462.0,0.6592500565152185,1390.0,1408.0,5.9776053659,
401241282,2020,3,regular,2020-09-19 18:30:00+00:00,False,True,False,False,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,52,"[14, 21, 10, 7]",58,South Florida,American Athletic,fbs,0,"[0, 0, 0, 0]",https://www.youtube.com/watch?v=DFt9HRKEMjQ,10085.0,0.9989649902004107,1828.0,1918.0,0.0010350097995892593,1335.0,1245.0,1.2391030155,
401234568,2020,3,regular,2020-09-19 19:30:00+00:00,False,True,False,False,721,Bobby Dodd Stadium,59,Georgia Tech,ACC,fbs,21,"[7, 7, 0, 7]",2116,UCF,American Athletic,fbs,49,"[7, 21, 0, 21]",https://www.youtube.com/watch?v=HM9hGkaFK9Q,11000.0,0.11423799600126323,1355.0,1325.0,0.8857620039987367,1757.0,1787.0,3.0977925754,
401240041,2020,3,regular,2020-09-19 19:30:00+00:00,False,True,False,False,3604,Alamodome,2636,UTSA,Conference USA,fbs,24,"[3, 14, 0, 7]",2617,Stephen F. Austin,Southland,fcs,10,"[0, 7, 3, 0]",https://www.youtube.com/watch?v=6vpHXRbmGoc,6611.0,0.9159432797722261,,,0.08405672022777388,,,3.7329129012,
401240640,2020,3,regular,2020-09-19 19:30:00+00:00,False,True,False,False,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,Conference USA,fbs,14,"[7, 0, 0, 7]",2653,Troy,Sun Belt,fbs,47,"[7, 19, 14, 7]",https://www.youtube.com/watch?v=9v2L1ymHENg,6000.0,0.004878827038166382,1314.0,1229.0,0.9951211729618337,1388.0,1473.0,3.3683983995,
401236939,2020,3,regular,2020-09-19 19:30:00+00:00,False,True,False,False,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,fbs,17,"[7, 3, 7, 0]",2026,App State,Sun Belt,fbs,7,"[7, 0, 0, 0]",https://www.youtube.com/watch?v=npkg4iCqwb0,12050.0,0.9298659550787015,1464.0,1499.0,0.07013404492129849,1700.0,1665.0,7.114579305,
401237492,2020,3,regular,2020-09-19 20:00:00+00:00,False,True,False,False,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,ACC,fbs,49,"[28, 21, 0, 0]",2643,The Citadel,Southern,fcs,0,"[0, 0, 0, 0]",https://www.youtube.com/watch?v=1NVx-H7DD-I,18609.0,0.9983095717522459,,,0.0016904282477541166,,,1.0102957486,
401207120,2020,3,regular,2020-09-19 22:00:00+00:00,False,True,False,False,3825,DATCU Stadium,249,North Texas,Conference USA,fbs,35,"[0, 7, 14, 14]",2567,SMU,American Athletic,fbs,65,"[21, 13, 21, 10]",https://www.youtube.com/watch?v=UB66Fxslll0,8464.0,0.09583068706071667,1384.0,1320.0,0.9041693129392834,1544.0,1608.0,1.2213852656,
401234569,2020,3,regular,2020-09-19 23:30:00+00:00,False,True,False,True,3873,L&N Federal Credit Union Stadium,97,Louisville,ACC,fbs,34,"[3, 3, 14, 14]",2390,Miami,ACC,fbs,47,"[14, 6, 17, 10]",https://www.youtube.com/watch?v=thC8XALixU0,12120.0,0.34564541935931925,1472.0,1451.0,0.6543545806406807,1553.0,1574.0,3.5186606945,
401215302,2020,3,regular,2020-09-19 23:30:00+00:00,False,True,False,True,3817,Malone Stadium,2433,UL Monroe,Sun Belt,fbs,17,"[7, 7, 3, 0]",326,Texas State,Sun Belt,fbs,38,"[14, 17, 0, 7]",https://www.youtube.com/watch?v=EvZ3r2jlYXE,5816.0,0.0057971793059767235,1261.0,1200.0,0.9942028206940233,1202.0,1263.0,3.4710018172,
401207106,2020,3,regular,2020-09-19 23:30:00+00:00,False,True,False,True,3815,M. M. Roberts Stadium,2572,Southern Miss,Conference USA,fbs,30,"[0, 13, 14, 3]",2348,Louisiana Tech,Conference USA,fbs,31,"[7, 3, 14, 7]",https://www.youtube.com/watch?v=saOif_KkA-Q,,0.3242881751063417,1406.0,1411.0,0.6757118248936582,1536.0,1531.0,5.5944485365,
401234570,2020,3,regular,2020-09-20 00:00:00+00:00,False,True,False,True,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,45,"[14, 7, 14, 10]",154,Wake Forest,ACC,fbs,42,"[7, 14, 14, 7]",https://www.youtube.com/watch?v=UriCpKUUSKI,350.0,0.40794649517674336,1347.0,1350.0,0.5920535048232567,1506.0,1503.0,9.813293487,
401239885,2020,3,regular,2020-09-20 01:00:00+00:00,False,True,False,False,3946,Sun Bowl,2638,UTEP,Conference USA,fbs,17,"[0, 10, 0, 7]",2000,Abilene Christian,Southland,fcs,13,"[7, 0, 3, 3]",https://www.youtube.com/watch?v=XusNW9NxWTs,6056.0,0.6199715365866015,,,0.38002846341339847,,,5.6544768066,
401207132,2020,4,regular,2020-09-24 23:30:00+00:00,False,True,False,False,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,10,"[0, 10, 0, 0]",5,UAB,Conference USA,fbs,42,"[14, 14, 0, 14]",https://www.youtube.com/watch?v=eUiXsotVFfg,5766.0,0.004576888989687003,1282.0,1203.0,0.995423111010313,1374.0,1453.0,2.2304695652,
401207134,2020,4,regular,2020-09-26 00:00:00+00:00,False,True,False,False,3604,Alamodome,2636,UTSA,Conference USA,fbs,37,"[0, 17, 17, 3]",2393,Middle Tennessee,Conference USA,fbs,35,"[3, 7, 13, 12]",https://www.youtube.com/watch?v=fKrNkX5njMw,6182.0,0.027275889196149386,1226.0,1227.0,0.9727241108038506,1229.0,1228.0,7.2759253539,
401234595,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,3752,Acrisure Stadium,221,Pittsburgh,ACC,fbs,23,"[13, 7, 3, 0]",97,Louisville,ACC,fbs,20,"[7, 10, 3, 0]",https://www.youtube.com/watch?v=yOFDQxoB9dA,0.0,0.7919969600629284,1518.0,1518.0,0.2080030399370716,1451.0,1451.0,7.1413906815,
401236253,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,False,3792,Kidd Brewer Stadium,2026,App State,Sun Belt,fbs,52,"[7, 10, 21, 14]",2097,Campbell,Big South,fcs,21,"[7, 6, 0, 8]",https://www.youtube.com/watch?v=mF7Em0MULmM,0.0,0.9742169199596715,,,0.025783080040328477,,,2.1694747215,
401215303,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,20,"[0, 7, 3, 10]",290,Georgia Southern,Sun Belt,fbs,18,"[0, 7, 3, 8]",https://www.youtube.com/watch?v=V3TeKps8HmE,5585.0,0.18600359005489964,1676.0,1674.0,0.8139964099451004,1465.0,1467.0,6.8051293194,
401212536,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,28,"[7, 0, 7, 14]",2116,UCF,American Athletic,fbs,51,"[10, 17, 14, 10]",https://www.youtube.com/watch?v=0nnLfNNcQo4,305.0,0.05534266765213877,1237.0,1235.0,0.9446573323478612,1787.0,1789.0,1.3759895565,
401237034,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,29,"[8, 0, 7, 14]",96,Kentucky,SEC,fbs,13,"[7, 0, 6, 0]",https://www.youtube.com/watch?v=Ayn4PO5nNhY,17490.0,0.9585101715706679,1782.0,1804.0,0.04148982842933213,1649.0,1627.0,6.4747765544,
401234594,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,1964,JMA Wireless Dome,183,Syracuse,ACC,fbs,37,"[17, 6, 7, 7]",59,Georgia Tech,ACC,fbs,20,"[0, 13, 7, 0]",https://www.youtube.com/watch?v=t9Lje4n83L4,0.0,0.8503571663862142,1418.0,1446.0,0.14964283361378583,1325.0,1297.0,7.2956174238,
401235996,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,Big 12,fbs,35,"[7, 14, 14, 0]",2306,Kansas State,Big 12,fbs,38,"[0, 7, 14, 17]",https://www.youtube.com/watch?v=G_mCOVSc-kc,22700.0,0.5064151754076845,1771.0,1756.0,0.49358482459231545,1611.0,1626.0,2.5534931328,
401236952,2020,4,regular,2020-09-26 16:00:00+00:00,False,True,False,True,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,35,"[7, 7, 7, 14]",57,Florida,SEC,fbs,51,"[14, 14, 13, 10]",https://www.youtube.com/watch?v=eONl1EyZwZA,13926.0,0.22929819161745088,1558.0,1542.0,0.7707018083825491,1778.0,1794.0,3.2136726644,
401207126,2020,4,regular,2020-09-26 17:00:00+00:00,False,True,False,False,3992,Williams Stadium (VA),2335,Liberty,FBS Independents,fbs,36,"[14, 0, 13, 9]",2229,Florida International,Conference USA,fbs,34,"[14, 0, 14, 6]",https://www.youtube.com/watch?v=-t6OXsJ8uNc,1000.0,0.5025595565425557,1408.0,1408.0,0.4974404434574443,1383.0,1383.0,7.1424725496,
401237493,2020,4,regular,2020-09-26 17:00:00+00:00,False,True,False,False,3782,Johnson Hagood Stadium,2643,The Citadel,Southern,fcs,14,"[7, 7, 0, 0]",2198,Eastern Kentucky,OVC,fcs,37,"[13, 10, 7, 7]",,,,,,,,,,
401235994,2020,4,regular,2020-09-26 17:30:00+00:00,False,True,False,True,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,34,"[0, 7, 14, 13]",66,Iowa State,Big 12,fbs,37,"[0, 16, 7, 14]",https://www.youtube.com/watch?v=eDdSB3TcX90,11852.0,0.2317076453479792,1583.0,1581.0,0.7682923546520208,1621.0,1623.0,7.792093109,
401237035,2020,4,regular,2020-09-26 19:30:00+00:00,False,True,False,True,3958,Tiger Stadium (LA),99,LSU,SEC,fbs,34,"[0, 14, 10, 10]",344,Mississippi State,SEC,fbs,44,"[3, 14, 10, 17]",https://www.youtube.com/watch?v=9fwhr-dnPnM,21124.0,0.010667582011628682,2061.0,1988.0,0.9893324179883713,1550.0,1623.0,8.0429060239,
401240194,2020,4,regular,2020-09-26 19:30:00+00:00,False,True,False,False,3817,Malone Stadium,2433,UL Monroe,Sun Belt,fbs,6,"[0, 0, 6, 0]",2638,UTEP,Conference USA,fbs,31,"[7, 17, 0, 7]",https://www.youtube.com/watch?v=GfufziJHZBk,5491.0,0.00034666041445282546,1200.0,1114.0,0.9996533395855471,1056.0,1142.0,2.4813557374,
401235995,2020,4,regular,2020-09-26 19:30:00+00:00,False,True,False,True,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,56,"[7, 14, 21, 14, 0]",251,Texas,Big 12,fbs,63,"[17, 14, 7, 18, 7]",https://www.youtube.com/watch?v=rPH6jTqDgL4,16615.0,0.11513340234968394,1525.0,1534.0,0.8848665976503161,1833.0,1824.0,6.1244761314,
401240996,2020,4,regular,2020-09-26 19:30:00+00:00,False,True,False,False,3854,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,24,"[3, 7, 7, 7]",349,Army,FBS Independents,fbs,10,"[7, 0, 0, 3]",https://www.youtube.com/watch?v=qfQv3kXBpJA,0.0,0.8658358812324609,1673.0,1700.0,0.1341641187675391,1654.0,1627.0,5.4817205335,
401235997,2020,4,regular,2020-09-26 19:30:00+00:00,False,True,False,True,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,27,"[0, 20, 0, 7]",277,West Virginia,Big 12,fbs,13,"[0, 7, 3, 3]",https://www.youtube.com/watch?v=FQrXTPf-49k,14672.0,0.9834679474754852,1599.0,1619.0,0.01653205252451484,1507.0,1487.0,5.4786056479,
401237033,2020,4,regular,2020-09-26 20:00:00+00:00,False,True,False,True,3887,Razorback Stadium,8,Arkansas,SEC,fbs,10,"[7, 0, 3, 0]",61,Georgia,SEC,fbs,37,"[0, 5, 22, 10]",https://www.youtube.com/watch?v=DBDmkduqn6Q,16500.0,0.02563313366499007,1307.0,1292.0,0.9743668663350099,1832.0,1847.0,3.6135901615,
401234638,2020,4,regular,2020-09-26 20:00:00+00:00,False,True,False,True,3923,Scott Stadium,258,Virginia,ACC,fbs,38,"[0, 17, 0, 21]",150,Duke,ACC,fbs,20,"[10, 0, 10, 0]",https://www.youtube.com/watch?v=XTX7IHNy66c,1000.0,0.9568803331300655,1609.0,1627.0,0.043119666869934514,1371.0,1353.0,8.2935602524,
401241303,2020,4,regular,2020-09-26 22:00:00+00:00,False,True,False,False,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,ACC,fbs,24,"[0, 7, 7, 10]",326,Texas State,Sun Belt,fbs,21,"[7, 7, 7, 0]",https://www.youtube.com/watch?v=rhCpLJOUlb4,0.0,0.2571494898611746,1510.0,1508.0,0.7428505101388254,1263.0,1265.0,8.0038186235,
