id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes
401550286,2023,1,regular,2023-09-02 18:00:00+00:00,False,True,False,False,,5863.0,Don Shula Stadium at Wasmer Field,2302,John Carroll University,Ohio,iii,23.0,"[6, 7, 3, 7]",,,,2745,Wisconsin-Whitewater,Wisconsin,iii,27.0,"[0, 3, 14, 10]",,,,,,
401541043,2023,1,regular,2023-09-02 18:05:00+00:00,False,True,False,False,,5120.0,J.J. Keller Field at Titan Stadium,271,Wisconsin-Oshkosh,Wisconsin,iii,48.0,"[21, 6, 21, 0]",,,,2639,Texas Lutheran,American Southwest,iii,31.0,"[7, 3, 14, 7]",,,,,,
401541898,2023,1,regular,2023-09-02 19:00:00+00:00,False,True,False,False,,5882.0,Ralph Stocker Stadium,11,Colorado Mesa,Rocky Mountain,ii,10.0,"[7, 3, 0, 0]",,,,2658,Texas A&M-Kingsville,Lone Star,ii,30.0,"[3, 14, 6, 7]",,,,,,
401544926,2023,1,regular,2023-09-02 19:00:00+00:00,False,True,False,True,,6044.0,Lane Field,2323,Lane College,SIAC,ii,24.0,"[3, 0, 6, 15]",,,,2396,Miles College,SIAC,ii,37.0,"[20, 7, 7, 3]",,,,,,
401540155,2023,1,regular,2023-09-02 19:00:00+00:00,False,True,True,False,,3459.0,Red Bull Arena,2261,Hampton,CAA,fcs,35.0,"[7, 14, 7, 7]",,,,2755,Grambling,SWAC,fcs,31.0,"[6, 3, 8, 14]",,,,,,
401523992,2023,1,regular,2023-09-02 19:00:00+00:00,False,True,False,False,45723.0,3626.0,Autzen Stadium,2483,Oregon,Pac-12,fbs,81.0,"[22, 28, 17, 14]",0.9989369810003825,1649.0,1649.0,2502,Portland State,Big Sky,fcs,7.0,"[7, 0, 0, 0]",0.001063018999617471,,,2.5079103492,,
401520161,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,37241.0,3665.0,SECU Stadium,120,Maryland,Big Ten,fbs,38.0,"[21, 7, 7, 3]",0.998232097950272,1596.0,1596.0,119,Towson,CAA,fcs,6.0,"[0, 3, 3, 0]",0.0017679020497279874,,,2.6927851463,,
401531835,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,36075.0,3792.0,Kidd Brewer Stadium,2026,App State,Sun Belt,fbs,45.0,"[7, 7, 17, 14]",0.9889692074335229,1562.0,1562.0,2241,Gardner-Webb,Big South-OVC,fcs,24.0,"[0, 10, 14, 0]",0.011030792566477099,,,6.3608780294,,
401520181,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,15438.0,3796.0,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,41.0,"[7, 10, 14, 10]",0.43433474880389344,1628.0,1632.0,58,South Florida,American Athletic,fbs,24.0,"[14, 3, 7, 0]",0.5656652511961066,1253.0,1249.0,8.7474480458,,
401520151,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,88043.0,3785.0,Jordan-Hare Stadium,2,Auburn,SEC,fbs,59.0,"[10, 21, 21, 7]",0.996945784251291,1564.0,1638.0,113,Massachusetts,FBS Independents,fbs,14.0,"[7, 0, 0, 7]",0.0030542157487090105,1122.0,1048.0,1.1621692079,,
401525824,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,98017.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,Big 12,fbs,37.0,"[7, 9, 21, 0]",0.8190307757940825,1766.0,1776.0,242,Rice,American Athletic,fbs,10.0,"[3, 0, 0, 7]",0.18096922420591754,1204.0,1194.0,3.4775047299,,
401520180,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,76224.0,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,38.0,"[7, 7, 14, 10]",0.9932720875442714,1637.0,1665.0,2084,Buffalo,Mid-American,fbs,17.0,"[7, 3, 0, 7]",0.0067279124557285686,1424.0,1396.0,2.7236732917,,
401525435,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,77622.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,56.0,"[7, 28, 14, 7]",0.9989695643205501,1909.0,1909.0,2634,Tennessee State,Big South-OVC,fcs,3.0,"[3, 0, 0, 0]",0.001030435679449937,,,2.6453776569,,
401540235,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,True,False,,5239.0,U.S. Bank Stadium,2449,North Dakota State,MVFC,fcs,35.0,"[14, 7, 7, 7]",0.9981761940868352,,,331,Eastern Washington,Big Sky,fcs,10.0,"[7, 0, 0, 3]",0.0018238059131647777,,,6.2086210891,,
401525818,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,38193.0,3854.0,Nippert Stadium,2132,Cincinnati,Big 12,fbs,66.0,"[21, 21, 10, 14]",0.9989357538894403,1626.0,1626.0,2198,Eastern Kentucky,UAC,fcs,13.0,"[0, 7, 3, 3]",0.0010642461105596634,,,2.3656523066,,
401523997,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,67475.0,3765.0,Husky Stadium,264,Washington,Pac-12,fbs,56.0,"[0, 28, 7, 21]",0.9956741272816851,1673.0,1774.0,68,Boise State,Mountain West,fbs,19.0,"[6, 6, 7, 0]",0.00432587271831486,1641.0,1540.0,3.2106801679,,
401525465,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,False,45096.0,3752.0,Acrisure Stadium,221,Pittsburgh,ACC,fbs,45.0,"[7, 21, 10, 7]",0.9989151704141873,1624.0,1624.0,2747,Wofford,Southern,fcs,7.0,"[0, 0, 0, 7]",0.0010848295858126855,,,2.6729124506,,
401520156,2023,1,regular,2023-09-02 19:30:00+00:00,False,True,False,True,50050.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,Big Ten,fbs,3.0,"[0, 3, 0, 0]",0.015602526587760375,1388.0,1389.0,194,Ohio State,Big Ten,fbs,23.0,"[7, 3, 10, 3]",0.9843974734122396,1904.0,1903.0,1.1559491153,,
401540369,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,,3605.0,Alerus Center,155,North Dakota,MVFC,fcs,55.0,"[0, 14, 27, 14]",0.9989574754125876,,,2181,Drake,Pioneer,fcs,7.0,"[0, 0, 0, 7]",0.0010425245874123856,,,3.8791966988,,
401544144,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,,6102.0,Sparks Stadium,2486,Pacific Lutheran,Northwest,iii,14.0,"[0, 14, 0, 0]",,,,29,Redlands,So. Cal.,iii,24.0,"[0, 7, 10, 7]",,,,,,
401525466,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,32465.0,1964.0,JMA Wireless Dome,183,Syracuse,ACC,fbs,65.0,"[23, 14, 28, 0]",0.9989691126834638,1476.0,1476.0,2142,Colgate,Patriot,fcs,0.0,"[0, 0, 0, 0]",0.001030887316536222,,,2.5219850252,,
401520164,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,50041.0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,fbs,48.0,"[3, 17, 7, 21]",0.9975162902253654,1629.0,1629.0,2545,SE Louisiana,Southland,fcs,7.0,"[0, 7, 0, 0]",0.002483709774634635,,,3.9533029199,,
401558977,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,,3889.0,Reinhart Field,2951,SUNY Maritime,NEWMAC,iii,34.0,"[0, 28, 6, 0]",,,,173,Hartwick,Empire 8,iii,11.0,"[3, 0, 0, 8]",,,,,,
401532572,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,20347.0,6501.0,Allegiant Stadium,2439,UNLV,Mountain West,fbs,44.0,"[17, 7, 17, 3]",0.9109065971653778,1350.0,1350.0,2803,Bryant,Big South-OVC,fcs,14.0,"[0, 0, 7, 7]",0.08909340283462219,,,4.3866306616,,
401520150,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,True,False,44397.0,3983.0,War Memorial Stadium (AR),8,Arkansas,SEC,fbs,56.0,"[21, 14, 7, 14]",0.9988972468930762,1624.0,1624.0,2717,Western Carolina,Southern,fcs,13.0,"[3, 0, 7, 3]",0.0011027531069237595,,,2.71999755,,
401553004,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,,5909.0,Ortmayer Stadium,2318,La Verne,So. Cal.,iii,21.0,"[14, 0, 0, 7]",,,,2930,Willamette,Northwest,iii,24.0,"[0, 17, 0, 7]",,,,,,
401551509,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,,5811.0,William Rolland Stadium,2094,California Lutheran University,So. Cal.,iii,41.0,"[14, 17, 7, 3]",,,,2588,Southwestern University,Southern Athletic,iii,35.0,"[0, 7, 14, 14]",,,,,,
401550874,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,True,,6104.0,Baker Stadium,2508,Puget Sound,Northwest,iii,42.0,"[7, 7, 7, 21]",,,,2333,Lewis & Clark College,Northwest,iii,38.0,"[0, 14, 17, 7]",,,,,,
401523991,2023,1,regular,2023-09-02 20:00:00+00:00,False,True,False,False,21350.0,3825.0,DATCU Stadium,249,North Texas,American Athletic,fbs,21.0,"[7, 14, 0, 0]",0.00334194677667614,1472.0,1357.0,25,California,Pac-12,fbs,58.0,"[14, 19, 15, 10]",0.9966580532233239,1437.0,1552.0,2.9698155665,,
401549743,2023,1,regular,2023-09-02 21:00:00+00:00,False,True,False,False,,3879.0,TowneBank Stadium,3112,Christopher Newport,New Jersey,iii,45.0,"[7, 21, 17, 0]",,,,2896,Southern Virginia,USA South,iii,0.0,"[0, 0, 0, 0]",,,,,,
401547020,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,6553.0,Helen and Leonard Moretz Stadium,2331,Lenoir-Rhyne,South Atlantic,ii,45.0,"[21, 7, 7, 10]",,,,395,St. Augustine's,CIAA,ii,7.0,"[0, 7, 0, 0]",,,,,,
401540043,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,150.0,Jack Coffey Field,2230,Fordham,Patriot,fcs,46.0,"[7, 13, 13, 13]",0.9966966909296346,,,2681,Wagner,NEC,fcs,16.0,"[3, 0, 7, 6]",0.0033033090703653567,,,3.8794810111,,
401547013,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,6217.0,W.C. Hawkins Stadium,2019,Allen,SIAC,ii,24.0,"[7, 3, 7, 7]",,,,101784,ERSKINE,South Atlantic,ii,17.0,"[7, 0, 3, 7]",,,,,,
401547031,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,3705.0,Earl Kitchings Stadium,2206,Edward Waters,SIAC,ii,21.0,"[7, 7, 0, 7]",,,,125762,Florida Memorial University,,,38.0,"[7, 10, 7, 14]",,,,,,
401540027,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,3668.0,Campus Field,2529,Sacred Heart,NEC,fcs,14.0,"[0, 7, 0, 7]",0.0006346842895032978,,,322,Lafayette,Patriot,fcs,19.0,"[7, 6, 0, 6]",0.9993653157104967,,,3.6484300644,,
401539978,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,2068.0,E. Claiborne Robins Stadium,257,Richmond,CAA,fcs,10.0,"[7, 0, 3, 0]",0.4774046505865969,,,2415,Morgan State,MEAC,fcs,17.0,"[7, 0, 0, 10]",0.522595349413403,,,7.1960503753,,
401541023,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,3760.0,Hubert Jack Stadium,209,Lock Haven University,Pennsylvania State Athletic,ii,58.0,"[28, 0, 21, 9]",,,,126086,Post University,Independent DII,ii,7.0,"[0, 0, 7, 0]",,,,,,
401531836,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,17803.0,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,34.0,"[14, 10, 7, 3]",0.9988370177841117,1418.0,1418.0,2643,The Citadel,Southern,fcs,0.0,"[0, 0, 0, 0]",0.0011629822158882863,,,2.5475679572,,
401541885,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,3612.0,Alumni Memorial Stadium (NC),2940,Livingstone,CIAA,ii,7.0,"[0, 0, 0, 7]",,,,124180,Bluefield State,Independent DII,ii,41.0,"[13, 21, 7, 0]",,,,,,
401544134,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,4422.0,Valhalla Stadium,2757,Berry College,Southern Athletic,iii,67.0,"[14, 22, 14, 17]",,,,2938,Huntingdon College (AL),USA South,iii,34.0,"[17, 3, 0, 14]",,,,,,
401541797,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,4430.0,Mihalik-Thompson Stadium,215,Slippery Rock,Pennsylvania State Athletic,ii,28.0,"[0, 14, 7, 7]",,,,131,Wayne State (MI),GLIAC,ii,17.0,"[0, 0, 7, 10]",,,,,,
401531837,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,23756.0,3651.0,Bridgeforth Stadium,256,James Madison,Sun Belt,fbs,38.0,"[3, 14, 7, 14]",0.9693123027822952,1606.0,1606.0,2083,Bucknell,Patriot,fcs,3.0,"[0, 3, 0, 0]",0.030687697217704812,,,4.0024464134,,
401520154,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,92746.0,3917.0,Sanford Stadium,61,Georgia,SEC,fbs,48.0,"[7, 10, 14, 17]",0.9988458144967923,2033.0,2033.0,2630,UT Martin,Big South-OVC,fcs,7.0,"[0, 0, 0, 7]",0.001154185503207672,,,3.7616657728,,
401540698,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,6040.0,Key Stadium,2292,Indianapolis,Great Lakes,ii,39.0,"[6, 9, 10, 14]",,,,2273,Hillsdale,Great Midwest Athletic,ii,20.0,"[7, 7, 0, 6]",,,,,,
401540115,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,True,,4582.0,Hornet Stadium,2011,Alabama State,SWAC,fcs,14.0,"[7, 0, 7, 0]",0.6506125254331898,,,2582,Southern,SWAC,fcs,10.0,"[7, 3, 0, 0]",0.3493874745668102,,,8.9480521686,,
401540693,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,5875.0,Charlie W. Johnson Stadium,490,Benedict College,SIAC,ii,52.0,"[7, 21, 17, 7]",,,,2551,Shaw,CIAA,ii,0.0,"[0, 0, 0, 0]",,,,,,
401550046,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,5930.0,Carl W. Burt Memorial Stadium,2362,Manchester,Heartland,iii,0.0,[],,,,75,North Park,CCIW,iii,27.0,[],,,,,,
401540565,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,4416.0,Spec Martin Municipal Stadium,56,Stetson,Pioneer,fcs,34.0,"[7, 6, 7, 7, 7]",,,,125730,St. Thomas University (Fl),,,33.0,"[3, 7, 3, 14, 6]",,,,3.8772639631,,
401531418,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,20893.0,3715.0,FAU Stadium,2226,Florida Atlantic,American Athletic,fbs,42.0,"[14, 14, 14, 0]",0.9987531737967843,1424.0,1424.0,2405,Monmouth,CAA,fcs,20.0,"[7, 7, 0, 6]",0.0012468262032157007,,,4.1189513346,,
401531402,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,15622.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,American Athletic,fbs,24.0,"[0, 17, 0, 7]",0.9979829331702108,1220.0,1220.0,2569,South Carolina State,MEAC,fcs,3.0,"[0, 3, 0, 0]",0.0020170668297891936,,,6.3462804104,,
401550150,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,,5793.0,Macholtz Stadium,2023,Anderson (IN),Heartland,iii,0.0,"[0, 0, 0, 0]",,,,2651,Trine University,Michigan,iii,61.0,"[14, 20, 14, 13]",,,,,,
401531838,2023,1,regular,2023-09-02 22:00:00+00:00,False,True,False,False,25101.0,3775.0,Joan C. Edwards Stadium,276,Marshall,Sun Belt,fbs,21.0,"[0, 0, 14, 7]",0.9937266966209883,1542.0,1542.0,399,UAlbany,CAA,fcs,17.0,"[0, 3, 14, 0]",0.006273303379011663,,,9.3805121172,,
401523996,2023,1,regular,2023-09-02 22:30:00+00:00,False,True,False,False,62916.0,477.0,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,66.0,"[21, 14, 7, 24]",0.9989598490882878,1713.0,1817.0,2440,Nevada,Mountain West,fbs,14.0,"[7, 0, 0, 7]",0.0010401509117121677,1324.0,1220.0,2.8434830947,,
401520153,2023,1,regular,2023-09-02 22:30:00+00:00,False,True,False,False,16878.0,218.0,FIU Stadium,2229,Florida International,Conference USA,fbs,14.0,"[7, 7, 0, 0]",0.7558793922760062,1083.0,1083.0,311,Maine,CAA,fcs,12.0,"[3, 3, 6, 0]",0.2441206077239938,,,9.8007531469,,
401540173,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,3913.0,Saluki Stadium,79,Southern Illinois,MVFC,fcs,49.0,"[7, 21, 14, 7]",0.998953123480044,,,2046,Austin Peay,UAC,fcs,23.0,"[0, 0, 3, 20]",0.0010468765199560526,,,2.6860052581,,
401549666,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5913.0,Warrior Field at Raabe Stadium,2741,Wisconsin-Lutheran,NACC,iii,0.0,"[0, 0, 0, 0]",,,,262,Lake Forest College,Midwest,iii,24.0,"[14, 0, 10, 0]",,,,,,
401540354,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,4424.0,Husky Stadium,2277,Houston Christian,Southland,fcs,66.0,"[21, 14, 17, 14]",0.9989683740302532,,,124386,Little Rock,,,0.0,"[0, 0, 0, 0]",0.0010316259697468189,,,1.9306228998,,
401531841,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,28179.0,3975.0,Veterans Memorial Stadium (AL),2653,Troy,Sun Belt,fbs,48.0,"[21, 10, 10, 7]",0.9989237846352891,1556.0,1556.0,2617,Stephen F. Austin,UAC,fcs,30.0,"[3, 17, 0, 10]",0.0010762153647109196,,,4.2906894758,,
401541063,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5805.0,Alumni Field (OH),2074,Bluffton,Heartland,iii,51.0,"[14, 21, 0, 16]",,,,352,Kenyon,North Coast,iii,35.0,"[8, 0, 14, 13]",,,,,,
401520178,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,22035.0,3973.0,FirstBank Stadium,238,Vanderbilt,SEC,fbs,47.0,"[5, 7, 14, 21]",0.9185456621495672,1238.0,1238.0,2010,Alabama A&M,SWAC,fcs,13.0,"[3, 0, 7, 3]",0.08145433785043277,,,4.967868351,,
401541082,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,6111.0,Cook Stadium,86,Rose-Hulman,Heartland,iii,21.0,"[0, 21, 0, 0]",,,,83,Depauw,North Coast,iii,33.0,"[13, 7, 6, 7]",,,,,,
401549705,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,6033.0,Carl Smith Stadium,2842,UVA Wise,South Atlantic,ii,48.0,"[10, 10, 14, 14]",,,,2841,Union College,,,0.0,"[0, 0, 0, 0]",,,,,,
401547078,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,True,False,,,,267,LAKELAND,,,20.0,"[0, 3, 14, 3]",,,,2542,Savannah St,SIAC,ii,23.0,"[6, 10, 0, 7]",,,,,,
401544945,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5858.0,England Stadium,2286,Illinois College,Midwest,iii,31.0,"[12, 7, 12, 0]",,,,74,Millikin,CCIW,iii,0.0,"[0, 0, 0, 0]",,,,,,
401544935,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,3635.0,Bill Buxton Stadium,2564,Simpson College (IA),American Rivers,iii,27.0,"[7, 6, 0, 14]",,,,2042,Augustana (IL),CCIW,iii,49.0,"[0, 21, 21, 7]",,,,,,
401540363,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,3909.0,Roy Stewart Stadium,93,Murray State,MVFC,fcs,41.0,"[7, 10, 14, 10]",0.9987561318387612,,,2506,Presbyterian,Pioneer,fcs,10.0,"[0, 10, 0, 0]",0.0012438681612387814,,,4.3030363491,,
401531840,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,30335.0,3815.0,M. M. Roberts Stadium,2572,Southern Miss,Sun Belt,fbs,40.0,"[17, 10, 10, 3]",0.9974291178424662,1370.0,1370.0,2016,Alcorn State,SWAC,fcs,14.0,"[7, 0, 0, 7]",0.0025708821575337604,,,3.1425359864,,
401573283,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5921.0,Rock Bowl,263,Loras College,American Rivers,iii,42.0,"[7, 14, 7, 14]",,,,2283,Benedictine University,NACC,iii,41.0,"[7, 14, 14, 6]",,,,,,
401544125,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,True,,6128.0,Alumni Stadium (PA),2644,Thiel,Presidents',iii,0.0,"[0, 0, 0, 0]",,,,2963,Case Western Reserve,Presidents',iii,14.0,"[7, 7, 0, 0]",,,,,,
401541864,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,4851.0,Bazemore-Hyder Stadium,2673,Valdosta State,Gulf South,ii,63.0,"[21, 7, 21, 14]",,,,3179,Point University,,,10.0,"[0, 3, 7, 0]",,,,,,
401531426,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,26632.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,American Athletic,fbs,56.0,"[10, 18, 21, 7]",0.9987809614439721,1545.0,1545.0,2065,Bethune-Cookman,SWAC,fcs,14.0,"[7, 0, 0, 7]",0.001219038556027896,,,3.3936486978,,
401520175,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,18914.0,3817.0,Malone Stadium,2433,UL Monroe,Sun Belt,fbs,17.0,"[0, 3, 0, 14]",0.005563138130662999,1244.0,1255.0,349,Army,FBS Independents,fbs,13.0,"[0, 10, 0, 3]",0.994436861869337,1499.0,1488.0,6.3773981569,,
401523990,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,31497.0,5388.0,Canvas Stadium,36,Colorado State,Mountain West,fbs,24.0,"[3, 0, 0, 21]",0.019271430393154952,1334.0,1290.0,265,Washington State,Pac-12,fbs,50.0,"[7, 10, 12, 21]",0.9807285696068451,1558.0,1602.0,3.2613077584,,
401525817,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,44945.0,4727.0,McLane Stadium,239,Baylor,Big 12,fbs,31.0,"[6, 7, 11, 7]",0.05664504481741026,1614.0,1559.0,326,Texas State,Sun Belt,fbs,42.0,"[14, 14, 7, 7]",0.9433549551825897,1294.0,1349.0,4.2753146056,,
401540200,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,4133.0,Braly Municipal Stadium,2453,North Alabama,UAC,fcs,41.0,"[14, 7, 0, 20]",0.9978843428076157,,,236,Chattanooga,Southern,fcs,27.0,"[0, 10, 10, 7]",0.002115657192384268,,,8.408864007,,
401550184,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5928.0,Macalester Stadium,2359,Macalester,Minnesota,iii,44.0,"[7, 15, 14, 8]",,,,2399,Minnesota Morris,Upper Midwest,iii,30.0,"[9, 14, 0, 7]",,,,,,
401550216,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5841.0,Pete FioRito Stadium at McKinzie Field,101,Eureka College,NACC,iii,41.0,"[7, 14, 13, 7]",,,,255,Knox College,Midwest,iii,16.0,"[0, 7, 3, 6]",,,,,,
401551481,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,True,False,,,,2824,Oklahoma Panhandle St,Independent DII,ii,7.0,"[0, 0, 7, 0]",,,,2586,Southwest Baptist,Great Lakes,ii,65.0,"[14, 10, 20, 21]",,,,,,
401553015,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,,5794.0,Caparso Field,15,Anna Maria College,ECFC,iii,51.0,"[17, 14, 14, 6]",,,,2909,Westfield State,MSCAC,iii,27.0,"[0, 15, 6, 6]",,,,,,
401525823,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,53855.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,27.0,"[7, 6, 0, 14]",0.19601919883676525,1530.0,1530.0,2110,Central Arkansas,UAC,fcs,13.0,"[0, 0, 7, 6]",0.8039808011632348,,,6.2227387185,,
401525819,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,37862.0,4728.0,TDECU Stadium,248,Houston,Big 12,fbs,17.0,"[7, 3, 7, 0]",0.21996735273928036,1579.0,1580.0,2636,UTSA,American Athletic,fbs,14.0,"[7, 0, 0, 7]",0.7800326472607196,1605.0,1604.0,6.7941692021,,
401525821,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,52066.0,3636.0,Bill Snyder Family Stadium,2306,Kansas State,Big 12,fbs,45.0,"[7, 28, 3, 7]",0.9989665143220542,1740.0,1740.0,2546,Southeast Missouri State,Big South-OVC,fcs,0.0,"[0, 0, 0, 0]",0.0010334856779458113,,,3.0035274756,,
401520173,2023,1,regular,2023-09-02 23:00:00+00:00,False,True,False,False,97560.0,3795.0,Kyle Field,245,Texas A&M,SEC,fbs,52.0,"[7, 28, 7, 10]",0.9974375577304344,1586.0,1656.0,167,New Mexico,Mountain West,fbs,10.0,"[0, 7, 3, 0]",0.00256244226956559,1187.0,1117.0,2.5084096674,,
401520149,2023,1,regular,2023-09-02 23:30:00+00:00,False,True,False,False,100077.0,3657.0,Bryant-Denny Stadium,333,Alabama,SEC,fbs,56.0,"[14, 14, 14, 14]",0.9984904999606786,1954.0,2029.0,2393,Middle Tennessee,Conference USA,fbs,7.0,"[0, 0, 7, 0]",0.0015095000393213764,1415.0,1340.0,3.3884154201,,
401550373,2023,1,regular,2023-09-02 23:30:00+00:00,False,True,False,True,,5849.0,Reeves Field (PA),2242,Geneva,Presidents',iii,0.0,"[0, 0, 0, 0]",,,,2102,Carnegie Mellon,Presidents',iii,31.0,"[0, 3, 14, 14]",,,,,,
401520155,2023,1,regular,2023-09-02 23:30:00+00:00,False,True,False,False,48898.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,Big Ten,fbs,30.0,"[7, 0, 13, 10]",0.9030397471002468,1666.0,1664.0,2649,Toledo,Mid-American,fbs,28.0,"[3, 9, 7, 9]",0.09696025289975319,1496.0,1498.0,8.6001583941,,
401520167,2023,1,regular,2023-09-02 23:30:00+00:00,False,True,True,False,68723.0,3628.0,Bank of America Stadium,153,North Carolina,ACC,fbs,31.0,"[7, 10, 14, 0]",0.9985540289015463,1539.0,1579.0,2579,South Carolina,SEC,fbs,17.0,"[7, 7, 0, 3]",0.00144597109845368,1580.0,1540.0,4.6146208498,,Duke’s Mayo Classic
401525825,2023,1,regular,2023-09-02 23:30:00+00:00,False,True,False,False,26450.0,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,35.0,"[0, 10, 7, 3, 7, 8]",0.42393210336945625,1409.0,1412.0,2641,Texas Tech,Big 12,fbs,33.0,"[17, 0, 0, 3, 7, 6]",0.5760678966305437,1588.0,1585.0,7.9085626634,,
